image,score
72504.jpg,3.4955
37753.jpg,3.576652
99442.jpg,3.552863
19753.jpg,3.52179
29326.jpg,8.320571
248359.jpg,3.576574
53950.jpg,3.748383
24642.jpg,3.616296
118401.jpg,3.958309
219179.jpg,3.675311
27289.jpg,8.102454
148025.jpg,3.677612
103265.jpg,4.093082
67997.jpg,3.934315
15459.jpg,4.412477
227026.jpg,3.503484
19393.jpg,3.790347
108686.jpg,3.749263
129233.jpg,3.995453
158113.jpg,3.80218
63490.jpg,3.493674
11514.jpg,3.838491
37897.jpg,3.246302
49432.jpg,8.711796
69621.jpg,4.054034
99349.jpg,3.673361
136295.jpg,4.013003
35680.jpg,3.569399
83931.jpg,3.811427
86748.jpg,4.279801
260066.jpg,3.876001
281937.jpg,3.583525
109126.jpg,3.729702
24388.jpg,8.594412
189704.jpg,5.940815
205310.jpg,3.828643
101287.jpg,4.331816
29758.jpg,5.189556
180843.jpg,3.598817
90915.jpg,3.923177
143211.jpg,6.123486
44853.jpg,4.079241
20078.jpg,4.363793
126685.jpg,3.551273
136281.jpg,3.732024
108365.jpg,3.640884
59824.jpg,4.791988
107611.jpg,4.55915
24450.jpg,5.600672
13418.jpg,4.423501
145129.jpg,3.484753
117324.jpg,5.478598
107694.jpg,4.743737
150526.jpg,3.853298
89456.jpg,4.008629
230716.jpg,3.911259
58931.jpg,3.823011
22240.jpg,6.315073
138353.jpg,4.041865
37000.jpg,4.676165
89504.jpg,5.535934
235399.jpg,4.635267
30684.jpg,4.029097
135107.jpg,4.285999
137574.jpg,5.808134
45413.jpg,3.441081
52179.jpg,4.277137
46273.jpg,3.640503
53248.jpg,3.6879
100313.jpg,3.681123
86696.jpg,4.105954
13069.jpg,3.573571
93308.jpg,8.042317
89979.jpg,3.936059
203442.jpg,4.035828
177341.jpg,4.142716
69919.jpg,3.696308
129219.jpg,3.529099
19264.jpg,3.801544
163739.jpg,3.887776
87816.jpg,3.435606
83125.jpg,10.0
38787.jpg,3.546164
261045.jpg,8.623413
80165.jpg,3.558771
20187.jpg,5.252769
105957.jpg,3.645847
69582.jpg,10.0
108147.jpg,3.81588
42918.jpg,7.947729
65351.jpg,3.341117
219739.jpg,3.473077
108032.jpg,3.555507
32285.jpg,4.23253
83631.jpg,3.70919
118193.jpg,3.930864
180030.jpg,4.229174
18232.jpg,4.16737
92160.jpg,3.989384
249782.jpg,3.550533
186407.jpg,3.621842
29573.jpg,3.485578
66252.jpg,3.818442
107568.jpg,8.66808
144378.jpg,3.850493
15827.jpg,5.984728
68199.jpg,4.359996
83408.jpg,3.69052
204683.jpg,3.72047
68973.jpg,5.596658
175421.jpg,3.715351
297467.jpg,6.154548
18539.jpg,3.533966
91634.jpg,3.963169
59907.jpg,5.946366
68459.jpg,4.429504
13728.jpg,3.662258
15908.jpg,5.719236
210699.jpg,3.756429
37692.jpg,4.197806
38901.jpg,5.012124
122560.jpg,5.615822
49901.jpg,3.539776
125028.jpg,3.602964
50726.jpg,3.587774
102523.jpg,6.560204
235546.jpg,9.679685
241231.jpg,3.615755
103461.jpg,3.566138
21194.jpg,3.67812
37907.jpg,3.59717
80926.jpg,4.46782
59231.jpg,3.45932
77905.jpg,4.317216
42816.jpg,3.292046
242590.jpg,7.779931
15064.jpg,3.881817
26216.jpg,5.708244
109904.jpg,3.637437
99045.jpg,3.93601
57472.jpg,3.427785
86146.jpg,4.225456
93135.jpg,4.088198
97688.jpg,4.271392
45137.jpg,3.807198
50469.jpg,3.511177
117283.jpg,3.612175
31060.jpg,3.5468
51197.jpg,4.160515
174494.jpg,3.682339
199785.jpg,3.556717
32032.jpg,4.062623
17779.jpg,5.583705
259653.jpg,4.585401
261046.jpg,3.662175
290808.jpg,3.59288
58323.jpg,3.685344
108458.jpg,3.926023
46511.jpg,5.784191
55584.jpg,3.800903
67613.jpg,3.469394
81146.jpg,3.759831
61909.jpg,4.100707
42297.jpg,8.372074
55694.jpg,3.391885
283631.jpg,7.01725
46549.jpg,3.661741
161854.jpg,3.738284
258349.jpg,3.665418
30810.jpg,5.235954
30590.jpg,3.949705
129641.jpg,3.296988
67389.jpg,3.877126
86820.jpg,3.840809
191697.jpg,3.869795
51506.jpg,3.592714
71731.jpg,3.650751
92059.jpg,3.79349
179248.jpg,3.533335
104246.jpg,3.544392
71777.jpg,3.893373
206383.jpg,3.345474
188528.jpg,3.286626
177619.jpg,3.488894
109163.jpg,3.558125
85297.jpg,7.175817
57416.jpg,9.068202
59963.jpg,9.553114
39962.jpg,4.403064
37891.jpg,3.890981
105872.jpg,9.999929
236734.jpg,3.575945
22105.jpg,4.746927
34458.jpg,3.509756
97332.jpg,3.575361
219490.jpg,3.728169
271632.jpg,8.83135
196397.jpg,3.302532
102948.jpg,3.552201
177288.jpg,5.01028
247501.jpg,3.681401
68218.jpg,3.522873
245197.jpg,4.317718
46661.jpg,9.999872
271021.jpg,3.914697
15077.jpg,3.901813
129482.jpg,3.803265
176003.jpg,3.469185
137379.jpg,3.848255
292257.jpg,3.665356
109061.jpg,4.378829
48324.jpg,4.191332
25377.jpg,5.279906
253667.jpg,3.66174
85165.jpg,4.200858
91610.jpg,3.765656
108240.jpg,9.999994
90223.jpg,3.789071
234023.jpg,3.631972
198918.jpg,3.831022
108716.jpg,4.074093
35630.jpg,3.68546
108432.jpg,3.811944
74699.jpg,3.589978
73711.jpg,4.592532
25784.jpg,3.817034
60816.jpg,5.605911
83358.jpg,4.646224
168059.jpg,3.69906
104157.jpg,4.163329
37630.jpg,3.623963
146136.jpg,4.116244
16376.jpg,4.215065
244246.jpg,3.402925
81634.jpg,3.783228
28990.jpg,7.857528
94611.jpg,3.827457
12421.jpg,9.157993
26871.jpg,3.701549
18624.jpg,3.616569
60040.jpg,3.740739
61748.jpg,3.616435
224975.jpg,3.454263
54063.jpg,3.78817
190580.jpg,3.581936
68533.jpg,4.322847
68399.jpg,7.228267
16130.jpg,5.00436
219220.jpg,3.576217
108107.jpg,3.689191
96775.jpg,3.654987
292644.jpg,3.321498
43069.jpg,3.296362
109004.jpg,7.511629
130327.jpg,3.547004
148374.jpg,4.597672
46847.jpg,3.572045
104423.jpg,5.573353
200591.jpg,3.928394
49368.jpg,8.114383
232233.jpg,9.995035
266923.jpg,4.056553
14827.jpg,10.0
107157.jpg,3.802152
98265.jpg,3.749591
232223.jpg,3.489103
197425.jpg,3.924769
12295.jpg,6.814867
293479.jpg,3.678514
14340.jpg,3.606728
17072.jpg,4.107965
34433.jpg,4.087153
30882.jpg,3.888776
30210.jpg,3.82407
71165.jpg,3.919602
75185.jpg,3.992922
151888.jpg,3.776454
228281.jpg,3.478557
72459.jpg,3.780929
121286.jpg,3.828386
189895.jpg,3.819896
80581.jpg,3.801355
15844.jpg,6.976992
64260.jpg,3.439717
84278.jpg,3.632258
15506.jpg,8.231577
148639.jpg,3.875922
97355.jpg,3.684904
33579.jpg,3.939415
76249.jpg,3.824851
15590.jpg,3.735773
20201.jpg,6.825224
69754.jpg,3.606021
172350.jpg,3.530196
266817.jpg,3.865486
231751.jpg,3.649811
86766.jpg,4.486184
96255.jpg,3.542733
35658.jpg,5.107697
17269.jpg,8.120551
104424.jpg,4.482445
34799.jpg,6.7535
17953.jpg,9.396229
48741.jpg,3.647242
71815.jpg,3.633504
104158.jpg,5.109836
58373.jpg,4.096376
114558.jpg,3.44698
36903.jpg,3.708616
29433.jpg,7.349962
107536.jpg,4.034372
90161.jpg,4.652007
193461.jpg,3.745565
16210.jpg,6.7544
14230.jpg,6.170276
45851.jpg,3.609593
117541.jpg,3.882911
12790.jpg,3.841201
253817.jpg,3.195344
46754.jpg,3.412189
42070.jpg,3.524116
89325.jpg,4.054189
82694.jpg,3.572373
132861.jpg,4.159478
135341.jpg,3.896674
163495.jpg,4.618892
180727.jpg,4.00125
95819.jpg,3.671146
120869.jpg,3.97025
73082.jpg,3.931509
61844.jpg,3.581557
81897.jpg,3.98034
260053.jpg,3.514297
56137.jpg,9.587815
161821.jpg,3.83971
170906.jpg,9.590621
72724.jpg,5.303944
298670.jpg,3.75971
43507.jpg,10.0
21241.jpg,8.826737
31238.jpg,4.096277
46555.jpg,3.500956
68939.jpg,3.500176
99507.jpg,4.670316
76548.jpg,3.558912
100376.jpg,6.74828
77837.jpg,3.789199
81090.jpg,3.26286
92003.jpg,3.926701
11896.jpg,3.642271
12942.jpg,4.35555
20818.jpg,6.96841
69163.jpg,3.661215
81049.jpg,3.625749
142557.jpg,3.958682
186618.jpg,3.585991
24211.jpg,5.068376
38830.jpg,4.631093
42002.jpg,9.559258
105496.jpg,3.721301
232962.jpg,3.847127
12335.jpg,4.653859
60587.jpg,5.922468
67562.jpg,3.407836
95436.jpg,4.098596
14855.jpg,4.424588
27462.jpg,4.082387
195017.jpg,3.792149
91408.jpg,5.052987
99967.jpg,3.574513
18907.jpg,5.388567
272776.jpg,7.234696
99221.jpg,3.436628
144300.jpg,3.705562
65028.jpg,3.572751
146412.jpg,9.991772
34841.jpg,3.433294
43618.jpg,3.699993
105801.jpg,3.61442
48081.jpg,3.566421
22883.jpg,3.405055
73221.jpg,8.646401
106871.jpg,9.328495
153900.jpg,3.677661
195848.jpg,3.932259
256189.jpg,3.764268
267747.jpg,9.521075
55995.jpg,3.72068
104681.jpg,3.727831
98202.jpg,3.765081
69639.jpg,3.654552
94331.jpg,3.737676
18036.jpg,4.590626
61802.jpg,3.718701
77912.jpg,3.673895
98761.jpg,6.812252
23704.jpg,9.312134
84273.jpg,3.859434
13756.jpg,3.679988
153518.jpg,3.66996
235190.jpg,8.608976
270243.jpg,4.955703
33822.jpg,4.121833
281201.jpg,3.627678
71461.jpg,3.652616
34654.jpg,4.543939
79247.jpg,5.309088
96428.jpg,4.027231
92540.jpg,3.874057
83056.jpg,4.346498
157359.jpg,3.879301
80854.jpg,3.360617
30626.jpg,5.214397
21505.jpg,5.854237
32257.jpg,9.726752
225587.jpg,3.848647
42876.jpg,4.785068
110420.jpg,3.54678
200979.jpg,3.948881
45425.jpg,3.527131
91728.jpg,9.531596
138548.jpg,3.783208
238658.jpg,3.239405
262728.jpg,4.631497
134460.jpg,3.787024
90342.jpg,3.753792
219705.jpg,3.461638
28432.jpg,5.030606
42560.jpg,3.302548
54818.jpg,3.643756
109739.jpg,4.019615
288593.jpg,5.543306
184580.jpg,3.636429
279255.jpg,3.636754
260190.jpg,8.624839
60275.jpg,3.671187
102602.jpg,4.086788
142252.jpg,4.032662
230191.jpg,7.103437
35486.jpg,4.248584
86066.jpg,4.185547
96737.jpg,3.773499
41736.jpg,3.626922
27620.jpg,4.090232
91729.jpg,3.747606
17364.jpg,3.602719
18904.jpg,4.545096
80591.jpg,4.396179
188287.jpg,5.010835
171111.jpg,6.586437
79113.jpg,3.796165
99846.jpg,3.834897
64136.jpg,3.671991
186124.jpg,9.999982
52420.jpg,3.765727
246556.jpg,3.423648
20132.jpg,3.492516
26411.jpg,8.774572
231699.jpg,3.779518
104854.jpg,3.728659
233998.jpg,3.402816
14160.jpg,5.483625
100253.jpg,5.057458
69852.jpg,3.664973
119057.jpg,3.833679
23755.jpg,3.266107
203360.jpg,3.743822
75311.jpg,3.462231
283121.jpg,3.861439
100812.jpg,3.409532
24322.jpg,3.320142
55344.jpg,4.07304
102564.jpg,4.013088
12074.jpg,3.845296
99152.jpg,3.875045
84223.jpg,6.144813
17458.jpg,3.593632
68190.jpg,3.873473
48680.jpg,3.575433
290068.jpg,3.356946
50362.jpg,4.468268
179294.jpg,7.919564
100999.jpg,3.998358
50645.jpg,9.472816
250173.jpg,9.710955
50699.jpg,3.868457
284250.jpg,4.020422
203205.jpg,3.675808
69662.jpg,3.796546
97292.jpg,6.075885
32097.jpg,4.617701
171162.jpg,3.471361
34105.jpg,5.002158
54188.jpg,4.029137
24820.jpg,4.896835
24347.jpg,4.375476
101102.jpg,3.463378
210548.jpg,3.79426
297551.jpg,3.936394
228877.jpg,5.549903
118989.jpg,3.682394
273666.jpg,4.024586
69562.jpg,4.171116
130661.jpg,3.814204
106844.jpg,3.441756
101983.jpg,3.56666
76956.jpg,3.4924
20690.jpg,3.780949
32623.jpg,3.850312
259444.jpg,3.608075
131213.jpg,3.714935
88577.jpg,3.686351
47872.jpg,4.188907
54917.jpg,5.301044
149032.jpg,3.807049
259587.jpg,5.911428
86120.jpg,3.492744
41549.jpg,3.452707
156270.jpg,3.641409
218155.jpg,4.312327
51320.jpg,5.132633
86783.jpg,3.998653
68275.jpg,3.972204
97555.jpg,4.117969
63002.jpg,3.902859
14078.jpg,4.703465
85859.jpg,3.618204
83203.jpg,3.604002
292936.jpg,3.773557
21052.jpg,7.469106
24302.jpg,4.396255
202310.jpg,5.042058
142314.jpg,9.999223
37941.jpg,5.13011
83183.jpg,3.673031
14703.jpg,6.178456
181867.jpg,3.512661
94038.jpg,3.36947
60774.jpg,3.757503
22115.jpg,6.301691
66209.jpg,4.567565
259876.jpg,6.924662
46202.jpg,4.016194
71660.jpg,3.684715
223155.jpg,3.527366
100855.jpg,3.855659
60840.jpg,4.389659
189653.jpg,3.651436
11621.jpg,3.433092
84726.jpg,3.849829
93224.jpg,4.744238
224558.jpg,3.509912
11937.jpg,3.832979
48838.jpg,3.966414
282501.jpg,3.829033
22185.jpg,3.771145
129837.jpg,3.538383
67310.jpg,3.434813
230430.jpg,3.962084
90778.jpg,3.709176
17180.jpg,4.267773
27516.jpg,4.327381
39902.jpg,3.433456
293147.jpg,3.680619
47284.jpg,9.219921
62130.jpg,3.842992
35991.jpg,3.679845
289043.jpg,9.718944
55472.jpg,5.025049
97582.jpg,4.313267
217807.jpg,10.0
56388.jpg,4.46039
261502.jpg,3.673275
140531.jpg,3.604406
71340.jpg,3.542758
279481.jpg,3.5616
119092.jpg,5.177211
43602.jpg,3.638999
84934.jpg,8.316474
85655.jpg,3.980223
93840.jpg,3.449727
120387.jpg,3.602084
75479.jpg,3.523957
102676.jpg,4.20751
16998.jpg,6.716775
20969.jpg,6.46232
11171.jpg,9.513342
45108.jpg,3.748898
18416.jpg,3.505482
72953.jpg,3.705382
173142.jpg,9.30328
69629.jpg,5.548684
222231.jpg,4.576442
94293.jpg,3.614897
140820.jpg,3.746451
69151.jpg,3.80958
42871.jpg,3.855124
106941.jpg,3.404147
135801.jpg,4.465971
137494.jpg,4.105726
59264.jpg,6.579758
16118.jpg,8.896799
255961.jpg,3.403097
250930.jpg,3.844042
104294.jpg,3.921352
26789.jpg,4.198437
129160.jpg,3.490697
54140.jpg,4.056673
41343.jpg,6.623086
18987.jpg,8.327615
45832.jpg,3.645866
36178.jpg,3.970885
85878.jpg,8.814033
57250.jpg,3.210281
177663.jpg,3.487317
233903.jpg,3.665205
44814.jpg,3.704818
82566.jpg,3.803533
42649.jpg,3.485702
191789.jpg,3.75579
279618.jpg,3.742718
102993.jpg,5.291807
85877.jpg,8.83898
44674.jpg,9.713231
69603.jpg,3.69136
199738.jpg,3.783694
83833.jpg,4.975443
288571.jpg,4.363769
98199.jpg,3.811442
79833.jpg,3.790263
283604.jpg,3.955368
70778.jpg,3.277166
62497.jpg,9.725475
44929.jpg,3.565296
41294.jpg,5.572231
51533.jpg,3.705289
288988.jpg,3.487655
225337.jpg,3.480971
58106.jpg,5.625429
143189.jpg,3.936377
109148.jpg,3.710223
43937.jpg,3.500765
93913.jpg,5.804866
188145.jpg,3.791887
17148.jpg,4.075829
18297.jpg,3.958719
46755.jpg,3.49929
68058.jpg,3.78009
101371.jpg,7.048204
24164.jpg,6.140379
25406.jpg,3.778146
80230.jpg,3.931515
173438.jpg,10.0
38952.jpg,4.195601
88493.jpg,4.079308
222397.jpg,4.014786
98095.jpg,3.770446
86636.jpg,4.970414
13986.jpg,3.759764
45443.jpg,9.618705
12580.jpg,3.851658
71928.jpg,3.790333
88595.jpg,5.889796
97805.jpg,3.938423
172794.jpg,3.613415
196014.jpg,3.69775
84933.jpg,3.89806
178030.jpg,4.171346
174611.jpg,4.719651
186932.jpg,3.48027
19089.jpg,3.742985
90194.jpg,4.232576
63041.jpg,5.506567
81566.jpg,3.769366
119237.jpg,3.760529
106720.jpg,3.750706
24412.jpg,9.355665
20789.jpg,3.705499
52899.jpg,4.603027
140907.jpg,4.153912
86416.jpg,3.958144
282324.jpg,5.090395
27497.jpg,5.288312
33833.jpg,3.659833
24208.jpg,4.215104
34397.jpg,3.939935
222321.jpg,5.639337
72217.jpg,3.649508
119659.jpg,3.647603
207883.jpg,3.460311
37696.jpg,6.538385
139655.jpg,3.590394
98778.jpg,3.932621
99432.jpg,3.674955
28500.jpg,4.653455
286269.jpg,3.705407
87212.jpg,4.124631
285449.jpg,3.77001
16188.jpg,5.191728
235673.jpg,7.309187
11578.jpg,4.204544
96174.jpg,3.94549
152441.jpg,3.877293
272704.jpg,4.049188
19239.jpg,7.929426
267492.jpg,3.805457
280117.jpg,3.339407
184652.jpg,4.184896
33496.jpg,4.055969
99202.jpg,4.474974
30767.jpg,4.172381
259455.jpg,3.761042
127863.jpg,4.560894
96490.jpg,4.011053
82303.jpg,5.174936
159760.jpg,3.574349
219800.jpg,3.78395
103838.jpg,4.101956
29409.jpg,5.189352
17309.jpg,3.594974
34827.jpg,3.490096
108218.jpg,4.066806
18690.jpg,4.305327
18477.jpg,4.033434
164559.jpg,4.125105
55409.jpg,4.287
201482.jpg,3.94611
95292.jpg,3.662671
27449.jpg,3.045112
149517.jpg,6.264964
96637.jpg,4.450683
258984.jpg,4.65355
42486.jpg,3.73505
30557.jpg,9.684351
170042.jpg,3.663139
91519.jpg,3.664236
41338.jpg,3.612165
22826.jpg,3.195843
164420.jpg,3.721848
221977.jpg,3.769327
185615.jpg,3.7432
59324.jpg,3.995715
20287.jpg,3.708419
21261.jpg,3.527099
179983.jpg,3.553352
15266.jpg,4.338774
174197.jpg,4.106619
82729.jpg,5.40875
171681.jpg,3.643294
34848.jpg,4.454755
101174.jpg,3.677978
94606.jpg,5.29148
12111.jpg,4.321577
89013.jpg,4.072495
41245.jpg,3.645773
127808.jpg,4.059921
167075.jpg,3.454644
26620.jpg,9.304602
48036.jpg,5.50444
233956.jpg,9.276275
114282.jpg,3.499859
18119.jpg,8.825087
123237.jpg,3.845909
296379.jpg,3.891174
81512.jpg,3.60091
266496.jpg,3.671642
72941.jpg,3.656808
168736.jpg,3.445748
85140.jpg,3.696652
235691.jpg,3.635317
39925.jpg,9.428364
30618.jpg,4.544087
17459.jpg,4.287452
16583.jpg,5.975701
189183.jpg,3.507079
180103.jpg,9.997425
33183.jpg,4.254741
97721.jpg,3.97145
90491.jpg,4.519565
182687.jpg,3.869201
265296.jpg,5.213793
68272.jpg,4.056989
20878.jpg,3.728828
96123.jpg,3.835826
21575.jpg,4.596279
116097.jpg,4.054392
29634.jpg,3.501082
135582.jpg,4.302531
57055.jpg,6.96607
210614.jpg,3.859803
36659.jpg,3.704262
153489.jpg,4.151351
288664.jpg,5.545991
45417.jpg,4.792363
72416.jpg,3.563373
42773.jpg,3.979355
125602.jpg,3.97122
99021.jpg,9.505547
69961.jpg,4.598545
44208.jpg,9.473134
42622.jpg,3.600961
33384.jpg,3.291307
87966.jpg,3.51079
62340.jpg,3.560124
263870.jpg,5.225254
22228.jpg,3.731411
107190.jpg,3.764229
34081.jpg,3.507404
29672.jpg,5.919548
46857.jpg,5.100763
104476.jpg,3.65686
42213.jpg,3.712112
50363.jpg,3.709685
23608.jpg,3.513152
26678.jpg,3.768644
74593.jpg,3.459877
155830.jpg,3.823414
163616.jpg,3.721093
99970.jpg,3.873754
292364.jpg,3.643312
115503.jpg,3.685917
165422.jpg,3.733979
108725.jpg,3.494065
176733.jpg,3.490258
256898.jpg,3.100251
67563.jpg,3.65257
113925.jpg,7.68525
162409.jpg,3.467054
175030.jpg,3.908341
71115.jpg,3.564859
97466.jpg,4.958283
46636.jpg,3.777925
248254.jpg,3.481889
42476.jpg,3.962472
221228.jpg,3.985292
24935.jpg,3.599669
94301.jpg,7.374524
15916.jpg,3.747617
68180.jpg,3.418713
27443.jpg,5.519594
106404.jpg,3.547603
108986.jpg,4.101967
18718.jpg,3.715522
17071.jpg,3.855664
19702.jpg,4.020524
56007.jpg,3.72537
213241.jpg,3.53316
215623.jpg,4.440554
101566.jpg,3.748521
81909.jpg,3.526288
20071.jpg,3.516753
12286.jpg,5.535883
91075.jpg,3.62329
147183.jpg,3.822433
61671.jpg,3.671753
40426.jpg,3.632193
49390.jpg,7.381965
140936.jpg,3.637969
85486.jpg,3.473436
85778.jpg,3.533571
67483.jpg,4.138983
95829.jpg,3.777817
26807.jpg,3.450297
280410.jpg,9.186999
87915.jpg,3.603237
167857.jpg,5.524608
207547.jpg,3.902775
89541.jpg,4.001195
96407.jpg,3.708699
99187.jpg,9.712464
153119.jpg,4.36072
31565.jpg,4.01424
45178.jpg,7.791452
43364.jpg,4.364205
34529.jpg,3.936358
14563.jpg,5.755414
267274.jpg,3.480991
28015.jpg,3.699423
12316.jpg,8.800338
131045.jpg,3.77717
189018.jpg,3.54357
50416.jpg,3.984958
12695.jpg,5.454176
80524.jpg,4.709037
180342.jpg,3.80492
72963.jpg,5.996958
92082.jpg,3.536946
56717.jpg,3.576289
65997.jpg,3.413348
17845.jpg,4.181504
111339.jpg,3.830963
42106.jpg,3.532341
25719.jpg,4.103219
52994.jpg,4.047996
23238.jpg,3.993832
20696.jpg,8.599424
103028.jpg,3.660973
27230.jpg,5.251882
150627.jpg,3.870406
99927.jpg,3.615356
45478.jpg,3.650788
17412.jpg,4.067285
95155.jpg,8.702481
15072.jpg,5.173182
103054.jpg,3.770963
95996.jpg,3.30245
99902.jpg,3.583275
154742.jpg,3.49329
88296.jpg,3.733504
87863.jpg,3.456331
17154.jpg,9.692327
13295.jpg,3.546168
28906.jpg,4.502123
63869.jpg,5.502855
68164.jpg,3.828616
117383.jpg,3.899306
43709.jpg,3.79025
202662.jpg,3.552792
230713.jpg,3.651137
71725.jpg,3.686176
73424.jpg,3.59079
98658.jpg,3.954081
63329.jpg,3.793166
92351.jpg,3.528144
69378.jpg,6.313212
252370.jpg,4.663564
81753.jpg,3.67337
27115.jpg,5.255992
104819.jpg,4.963062
95352.jpg,4.194218
105761.jpg,3.616691
147346.jpg,3.579912
41430.jpg,3.874038
249627.jpg,3.506091
106876.jpg,3.351112
17021.jpg,3.956643
102737.jpg,3.585313
39033.jpg,3.30725
109211.jpg,3.974329
63634.jpg,3.485556
297287.jpg,3.688219
51092.jpg,4.627742
35400.jpg,5.082246
36642.jpg,9.550365
83662.jpg,9.999016
262661.jpg,3.838954
21333.jpg,3.611553
66290.jpg,3.868381
64579.jpg,4.032377
272581.jpg,3.725257
47088.jpg,3.657284
24148.jpg,3.625796
135200.jpg,4.293573
14644.jpg,3.432509
14440.jpg,3.720599
36989.jpg,4.484995
98734.jpg,7.426631
71385.jpg,3.646871
44891.jpg,3.726639
24410.jpg,7.722679
73348.jpg,3.955519
177315.jpg,5.480437
276861.jpg,4.051163
123711.jpg,3.617251
12361.jpg,3.4268
175834.jpg,4.427348
229698.jpg,4.242052
269003.jpg,3.805936
58581.jpg,4.417029
169295.jpg,8.770647
34919.jpg,4.768584
20980.jpg,3.540819
98842.jpg,3.875081
41321.jpg,3.600812
85415.jpg,3.984961
146450.jpg,4.682912
152416.jpg,4.598112
43361.jpg,3.467007
28555.jpg,3.512932
57314.jpg,5.253792
207549.jpg,8.138795
183336.jpg,4.123087
208947.jpg,3.487104
166370.jpg,3.846138
18290.jpg,4.920315
27121.jpg,4.409889
174701.jpg,7.051799
296429.jpg,3.540338
64262.jpg,3.557388
52587.jpg,9.296975
125725.jpg,6.659803
259868.jpg,3.850974
38007.jpg,10.0
80212.jpg,3.48741
79349.jpg,3.942842
30920.jpg,3.808269
32221.jpg,4.19783
273138.jpg,3.960109
232975.jpg,3.80214
74907.jpg,5.430455
195913.jpg,6.852401
18135.jpg,7.501969
233724.jpg,3.862356
117484.jpg,9.713248
194459.jpg,3.703365
16804.jpg,9.382952
101634.jpg,3.602143
155159.jpg,3.648001
81350.jpg,4.981163
99940.jpg,3.953752
116637.jpg,3.672808
140283.jpg,3.456535
141756.jpg,3.655935
20003.jpg,3.840756
52233.jpg,4.016303
72967.jpg,3.901042
12588.jpg,3.767306
40101.jpg,9.64123
93220.jpg,4.503496
71051.jpg,3.875946
113831.jpg,3.804957
60505.jpg,3.715298
227323.jpg,3.936297
109423.jpg,5.183275
178416.jpg,3.68216
273439.jpg,3.66408
100107.jpg,3.787508
92990.jpg,3.673316
222776.jpg,3.809025
55235.jpg,9.747892
82946.jpg,3.912865
90839.jpg,3.861885
246996.jpg,3.634771
77441.jpg,3.637532
152000.jpg,3.726381
86224.jpg,3.602882
95799.jpg,3.603472
104499.jpg,3.666292
73163.jpg,5.145022
189117.jpg,5.924146
282987.jpg,3.68621
233923.jpg,3.543714
37442.jpg,3.4395
74942.jpg,3.805128
21458.jpg,3.405387
145622.jpg,9.298563
197248.jpg,3.612013
92462.jpg,6.214923
148968.jpg,3.915421
155403.jpg,7.45573
46432.jpg,9.67853
39642.jpg,3.691096
85270.jpg,5.620064
88297.jpg,9.999801
106279.jpg,3.945834
107572.jpg,4.02115
39000.jpg,3.739017
38215.jpg,9.420863
81337.jpg,5.923764
16161.jpg,5.702439
152371.jpg,5.147509
43437.jpg,4.253717
142399.jpg,4.109708
185623.jpg,3.638376
263086.jpg,3.720503
43036.jpg,3.988302
206112.jpg,4.730453
213386.jpg,3.684467
211832.jpg,4.340654
52486.jpg,3.870778
18831.jpg,4.439827
103384.jpg,3.349439
79442.jpg,3.482398
142351.jpg,5.421245
26120.jpg,3.411443
65189.jpg,4.967367
19267.jpg,3.594593
29477.jpg,3.916248
180903.jpg,3.887295
218157.jpg,4.680381
94998.jpg,9.542194
88137.jpg,3.991854
279155.jpg,3.422893
63105.jpg,5.096316
24266.jpg,6.639835
172901.jpg,3.949082
23454.jpg,4.345733
30749.jpg,9.382909
103623.jpg,3.408928
96279.jpg,3.570943
36907.jpg,3.963458
66154.jpg,3.520409
121327.jpg,3.412682
148258.jpg,10.0
109215.jpg,4.439957
56716.jpg,3.436521
42757.jpg,5.092617
147594.jpg,4.184883
93277.jpg,3.712658
44006.jpg,8.446226
43044.jpg,4.159838
12143.jpg,3.687597
14145.jpg,3.782295
30629.jpg,3.541553
103752.jpg,3.589472
295991.jpg,4.490999
35444.jpg,5.085196
90676.jpg,3.819052
36424.jpg,4.012422
113338.jpg,4.207345
45191.jpg,7.559344
159443.jpg,4.496541
16974.jpg,5.394533
105105.jpg,3.511983
172829.jpg,3.362477
29485.jpg,3.916703
171444.jpg,3.807912
102885.jpg,3.496282
71635.jpg,4.085085
58156.jpg,3.459021
42050.jpg,9.355222
29322.jpg,5.403181
100025.jpg,7.000902
279884.jpg,3.48038
96369.jpg,4.193338
102312.jpg,4.569283
184483.jpg,10.0
16896.jpg,4.457936
85191.jpg,6.025535
42433.jpg,9.644637
98611.jpg,3.585731
90957.jpg,9.70606
276335.jpg,3.797613
36398.jpg,4.986647
39048.jpg,3.91845
51734.jpg,3.608839
14436.jpg,4.183701
201325.jpg,3.920065
99418.jpg,3.678834
57564.jpg,6.95186
85725.jpg,3.499186
170887.jpg,3.900928
176527.jpg,3.830111
87718.jpg,4.204617
33463.jpg,4.545155
15409.jpg,4.228811
38149.jpg,7.509313
108145.jpg,3.712457
81682.jpg,4.00579
182797.jpg,4.182612
50764.jpg,3.734603
135711.jpg,3.639824
18456.jpg,4.235543
79191.jpg,5.273496
32421.jpg,3.637964
193248.jpg,3.943375
278404.jpg,3.425064
98414.jpg,3.551075
25525.jpg,3.531128
24953.jpg,3.743498
16191.jpg,3.604112
36349.jpg,3.637873
30849.jpg,3.826881
56124.jpg,3.403364
16862.jpg,4.403017
90030.jpg,5.03531
83608.jpg,4.106708
